distance,export_rca,export_value,import_value,location_id,id,year
0.7283,4.8799,441352384,145485472,239,721,2013
0.7172,4.8667,11890388,2428108,239,1385,1997
0.6298,4.8625,36569280,150597,239,1355,2004
0.6637,4.8559,1548962,1216554,239,1867,2004
0.7584,4.8552,5096944,2054721,239,655,2000
0.6412,4.854,1695920768,2087127552,239,1334,2014
0.8093,4.8513,4519320,138538,239,817,1995
0.7047,4.845,374656320,6024100,239,1344,2015
0.7115,4.8404,96630032,10616525,239,1211,2009
0.7409,4.8327,47896580,1925887,239,721,2003
0.7324,4.8279,31866902,59889440,239,783,1996
0.7337,4.8257,11868744,466784,239,1379,1999
0.7441,4.8201,23601252,1986823,239,727,1998
0.6984,4.8195,38494864,775982,239,670,2003
0.6552,4.8194,104910360,3083955,239,1337,2009
0.6801,4.8178,27551586,64133,239,1355,2000
0.7065,4.8125,65778024,8720868,239,670,2006
0.7869,4.8113,64835652,561383,239,872,2016
0.6446,4.8096,39337636,220674,239,1355,2005
0.7696,4.8073,9080642,1280536,239,1585,2016
0.7194,4.8015,11485783,128251,239,1333,1996
0.6399,4.7963,1492681088,778631296,239,1721,2014
0.643,4.7957,97609640,2371408,239,1333,2006
0.7177,4.7928,1956462976,282195936,239,1724,2014
0.806,4.7917,6763097,1474469,239,1037,1995
0.6413,4.7915,12735920,9038705,239,1247,2010
0.7527,4.7899,14802476,1686979,239,1170,2014
0.6704,4.786,35261916,583420,239,1177,2008
0.8035,4.784,1691233,559949,239,871,1999
0.6517,4.7829,5936969,786519,239,1867,2014
0.6622,4.7807,58005756,590105,239,1356,2009
0.6817,4.78,1937267,1067222,239,1867,2005
0.6251,4.7788,1155479552,1354390016,239,1334,2012
0.7569,4.7727,22858050,124169,239,1357,1997
0.6802,4.7617,15420159,2886614,239,1385,1999
0.7518,4.7591,7344177,1972625,239,1075,2013
0.6808,4.7562,139827360,3121538,239,1342,2012
0.6599,4.7543,51944160,11146069,239,1355,2008
0.7197,4.7532,19113004,4277839,239,1362,2006
0.7603,4.7501,22982528,804364,239,1148,2009
0.7051,4.7472,13722106,498105,239,769,2015
0.7764,4.7426,234983,93066,239,1834,1999
0.7931,4.7417,1343912,421862,239,1229,1996
0.7776,4.7311,195657,41400,239,812,1997
0.7218,4.7301,32397432,1178277,239,1359,1997
0.6869,4.7299,5464964,673,239,1343,2000
0.6945,4.7265,902570,0,239,1384,1999
0.768,4.7263,4541959680,220851600,239,1855,2015
0.7186,4.7258,15817179,16294693,239,1139,2011
0.7225,4.7223,9344275,3928876,239,1385,1996
0.8201,4.7183,206985072,27791216,239,1473,2015
0.6849,4.7173,939175488,11929587,239,1352,2016
0.7375,4.716,813087232,40793940,239,1149,2008
0.6529,4.7096,973124736,649409856,239,1721,2012
0.7594,4.7059,3117077,32137,239,655,1997
0.6513,4.703,670626880,1947468,239,1340,2006
0.7225,4.6971,8799798,3842551,239,1139,2005
0.8395,4.693,65718928,16083429,239,1124,2005
0.7456,4.6907,8991783,50671,239,1342,1995
0.6672,4.6874,234125968,30560424,239,1338,2009
0.7014,4.6865,2203304448,1000512192,239,1721,2016
0.6295,4.6794,8652432,131372,239,1384,2011
0.6827,4.6754,2603614464,175178112,239,1149,2014
0.6784,4.6731,41225664,2501461,239,1346,2007
0.6652,4.6689,3338236,4830705,239,690,2010
0.7917,4.6684,545106,1634236,239,1157,2000
0.7151,4.667,57572280,2559985,239,811,2004
0.7083,4.6658,66724168,10905663,239,1132,2015
0.6404,4.6637,303739616,25213108,239,1338,2011
0.7346,4.6591,186157,43862,239,812,1998
0.7542,4.6543,87085192,4272208,239,721,2006
0.6939,4.6357,85235896,1297060,239,1342,2008
0.6506,4.6357,50266936,982659,239,1355,2009
0.6471,4.6301,17010524,295459,239,1177,2002
0.7214,4.6291,47494328,1722631,239,811,2003
0.8328,4.6287,130955504,428621,239,902,1996
0.7129,4.6256,11740038,629849,239,861,2008
0.7691,4.6207,1890591,8549,239,861,1997
0.6675,4.6132,227744400,26899820,239,1338,2008
0.6644,4.6096,217092000,11691268,239,727,2012
0.8091,4.6062,835644,1572859,239,843,1997
0.7347,4.6058,101906648,48843616,239,1286,2016
0.6105,4.6054,205035648,25530864,239,1333,2010
0.7324,4.6028,57959044,451261,239,1366,1999
0.6664,4.6003,2614132224,1801012736,239,1351,2014
0.7243,4.5992,98187360,5229492,239,1787,2011
0.861,4.5984,839593,18949,239,1884,1996
0.6478,4.5931,71857600,32951440,239,1346,2010
0.7099,4.5926,35618988,3589639,239,1176,2013
0.7512,4.5918,1148209408,23897864,239,902,2007
0.6747,4.5911,393953280,552111552,239,672,2013
0.6318,4.5878,157373328,20779992,239,1333,2008
0.5957,4.5787,310921,0,239,1382,2002
0.6898,4.5782,2809755904,484298112,239,1340,2015
0.7637,4.5745,5659178,685232,239,1379,1995
0.723,4.5731,458239616,810004224,239,1380,2016
0.651,4.5715,255887600,33141516,239,1338,2010
0.6419,4.5533,22812046,1931737,239,1385,2001
0.7355,4.5499,35803232,2790018,239,855,2010
0.751,4.5495,12074086,661106,239,727,1996
0.6424,4.5425,22295620,13826170,239,1247,2011
0.7854,4.5303,7625158,433005,239,1388,1996
0.6711,4.5273,6302660,921298,239,769,2012
0.749,4.526,9714921,518614,239,1379,1997
0.7137,4.5238,17312680,31790348,239,1318,2013
0.828,4.5175,1739258,14996,239,1148,1996
0.7085,4.5135,273142848,1686412,239,1350,2000
0.7839,4.5093,11050996,1863067,239,1408,2013
0.7318,4.5,17032728,52514,239,1342,1997
0.7168,4.4976,4764979,1102531,239,1161,2010
0.7582,4.4943,45508488,146266,239,871,2016
0.8005,4.4863,3605497,1966,239,1395,2000
0.7473,4.4855,14367513,6139342,239,1879,2003
0.8037,4.4835,855695,24636,239,1174,1995
0.8149,4.4752,5380035,479532,239,1580,2001
0.7855,4.4616,619191,215167,239,690,1996
0.7449,4.4592,75388976,157335632,239,1670,2008
0.6808,4.459,26689612,277066,239,1177,2006
0.8045,4.4568,254751024,78092328,239,1428,2015
0.7637,4.4544,15625554,120897,239,872,2008
0.7287,4.4539,1783750784,17725246,239,910,1999
0.7091,4.4519,45256440,4967640,239,1176,2014
0.7499,4.4485,22918058,1028014,239,1359,1996
0.7218,4.4401,66307300,2638009,239,667,2001
0.646,4.4363,328780832,21870912,239,1338,2012
0.7468,4.4363,185828336,78772032,239,1428,2012
0.7748,4.4335,4742787072,153570544,239,1855,2016
0.6373,4.4302,27359386,381612,239,1354,2006
0.6996,4.4295,53225740,503827,239,681,2012
0.7272,4.4277,82571784,4425222,239,855,2014
0.6799,4.4275,56445300,1045159,239,1344,2005
0.6348,4.4266,25874800,225423,239,1355,2001
0.6764,4.4261,29768948,295491,239,1177,2007
0.6674,4.4243,46703320,593986,239,1344,2004
0.6614,4.4186,50978764,25485324,239,1346,2009
0.6888,4.4183,117686056,16752364,239,1211,2011
0.7233,4.4156,311340800,147997776,239,1285,2016
0.6478,4.4144,4675082,187805,239,1343,2002
0.8361,4.4129,56637540,26725040,239,990,1999
0.6967,4.4129,60470640,27056332,239,1286,2014
0.7398,4.4104,1805408,734787,239,1579,2001
0.612,4.408,265944976,22154394,239,1385,2015
0.7283,4.4048,929298,5552957,239,1157,2009
0.681,4.4036,47835520,644649,239,1368,2006
0.7529,4.4029,13550891,1728574,239,817,2006
0.7533,4.4015,561677888,13523373,239,1855,2003
0.688,4.3961,3278394,72996,239,890,2001
0.684,4.3915,929810944,55722912,239,1149,2010
0.7971,4.3906,11762913,828379,239,1178,1996
0.7154,4.3903,479892704,10252899,239,1149,2006
0.7183,4.388,590602496,16840112,239,1149,2007
0.6742,4.3852,2029324,28311,239,1798,2014
0.7209,4.3847,1376856,8123714,239,1589,1995
0.7812,4.3806,1300882176,207750,239,910,1996
0.6911,4.3753,88894832,18010184,239,1359,2003
0.764,4.3714,4105045,575969,239,1161,2009
0.7703,4.3706,3899573,2409805,239,1132,1998
0.7325,4.3675,25203124,9526225,239,1879,2007
0.6747,4.367,276500160,1412231,239,1350,2001
0.6462,4.3634,5197307,19932,239,682,2007
0.7618,4.3606,8709432,1211369,239,1075,2014
0.7069,4.3597,1800924800,1048538176,239,1721,2015
0.6835,4.3591,21784136,10758061,239,1247,2014
0.6961,4.3533,65484524,8941898,239,1132,2016
0.7513,4.3443,6934141,13207516,239,687,2002
0.6529,4.3411,519721664,2941302,239,1340,2005
0.6467,4.3306,55455860,1395760,239,1356,2010
0.7326,4.33,25011848,29767244,239,1318,2015
0.6441,4.326,87448000,9896486,239,1422,2012
0.6685,4.3247,14871731,2470232,239,895,2005
0.6149,4.3236,1376994048,2908400640,239,1334,2013
0.7278,4.3233,5421239,240521,239,1161,2011
0.7504,4.3231,1158051584,192343,239,910,1998
0.7679,4.3229,75964400,45604840,239,1795,2008
0.7284,4.32,51538900,0,239,1783,2013
0.6568,4.3198,73514632,1783647,239,1356,2012
0.7503,4.3187,11612567,34157492,239,1873,2001
0.7653,4.3176,922224704,23825084,239,902,2006
0.7715,4.3104,8815612,6353466,239,1835,2003
0.8241,4.3095,216913984,28315672,239,1473,2016
0.7779,4.309,7477418,17783914,239,1290,1997
0.6578,4.3083,38073760,559532,239,1355,2006
0.6828,4.3071,8446519,6969779,239,1247,2009
0.7022,4.3067,4760677,3783317,239,1503,2010
0.8102,4.3066,1657685,42764,239,1395,1997
0.8065,4.3047,351082720,75249184,239,1124,2015
0.737,4.3005,87933416,6712810,239,811,2007
0.7024,4.3003,2412945408,137765696,239,1350,2015
0.6779,4.2923,13102048,8515021,239,708,2010
0.7174,4.2923,13271357,1901190,239,1362,2004
0.5846,4.2889,298512800,9194871,239,1385,2016
0.6798,4.2887,1242468096,62773968,239,1149,2011
0.7569,4.285,11059163,5427570,239,1879,2001
0.6358,4.2847,366845,66609,239,1382,2004
0.6942,4.2825,2915924736,41637600,239,1340,2016
0.7955,4.2819,10783062,6723865,239,1592,2010
0.7734,4.2799,9683316,2761547,239,1037,1997
0.724,4.277,22997662,3809134,239,754,2007
0.7284,4.2751,713599,68533,239,1383,2003
0.7243,4.2696,10584048,2076331,239,895,2004
0.7055,4.269,119421304,237876128,239,1380,2008
0.7377,4.267,456998,0,239,891,2004
0.7493,4.2668,109652,0,239,1226,1998
0.7519,4.2635,19291546,5254154,239,1362,2007
0.8295,4.2616,3891811,402028,239,663,1998
0.7536,4.255,37936308,34347512,239,1285,2000
0.7024,4.2518,36264832,12130221,239,1879,2010
0.6656,4.248,1307676,1193671,239,1867,2003
0.6816,4.2479,7558598,15854627,239,1301,2008
0.7569,4.2456,419469,250494,239,1231,2008
0.7457,4.2402,4527064,113406,239,1375,2000
0.784,4.2376,36077044,67332048,239,1670,2001
0.788,4.2364,9687109,5248784,239,1879,2000
0.7082,4.2299,1952469504,204320192,239,1149,2013
0.7874,4.2269,20459344,2731005,239,1856,1998
0.7009,4.2261,22869620,1124475,239,1613,2004
0.6974,4.222,11890205,6938525,239,708,2009
0.6653,4.2206,28218868,812712,239,1342,2002
0.674,4.2063,36703060,2579737,239,1342,2003
0.7016,4.2035,16125678,33868640,239,1318,2012
0.6887,4.2021,50104900,8633098,239,1346,2008
0.7773,4.1979,3345287,33633,239,681,1997
0.8208,4.1885,23004020,40428440,239,1670,1998
0.7136,4.1867,11046223,3209572,239,1385,1998
0.7091,4.1852,23589724,974191,239,1342,2000
0.6811,4.1848,90661952,9290162,239,1422,2014
0.7472,4.1841,22553234,552599,239,1148,2010
0.7556,4.18,29330940,2023167,239,1178,2000
0.6876,4.1765,24486104,1074896,239,1342,2001
0.721,4.1757,9628464,781594,239,759,2000
0.6872,4.1671,314157,28338,239,1382,2003
0.7658,4.167,78373232,18997510,239,1423,2016
0.7389,4.1653,264992112,110265408,239,1502,2014
0.8396,4.159,379512,646139,239,1410,1995
0.7194,4.1564,5221605,2295250,239,1139,2004
0.7078,4.1526,725070080,57258996,239,1149,2009
0.6589,4.1504,28352356,459802,239,1177,2009
0.7502,4.1496,224778768,84513232,239,1502,2013
0.68,4.1465,97753352,14986716,239,1359,2004
0.6884,4.1458,179911968,2146563,239,1342,2014
0.7791,4.1458,151136,22799,239,1834,1998
0.6763,4.1451,149416720,5511905,239,1342,2013
0.6822,4.1448,19321312,43212,239,785,2000
0.6665,4.1443,84498976,1150938,239,1356,2013
0.6938,4.1441,71017040,23030768,239,776,2014
0.7905,4.1434,11219285,530742,239,1075,2016
0.7361,4.1389,5919054,383177,239,1356,1996
0.8011,4.1383,11936574,847853,239,827,2000
0.6835,4.1339,1091524,58924,239,755,2000
0.683,4.1323,11689577,808643,239,769,2016
0.7521,4.1318,2392687,0,239,890,1996
0.8309,4.1314,91653248,132092,239,902,1995
0.6774,4.131,8385753,7206000,239,1247,2008
0.7029,4.1308,3326372096,163636768,239,1149,2016
0.7109,4.1302,2984206080,163658000,239,1149,2015
0.7612,4.1279,75686096,16192488,239,1423,2015
0.8078,4.1211,80344440,106898464,239,674,2000
0.7384,4.1197,67554936,5764204,239,811,2006
0.6969,4.1117,7698963,4054118,239,1356,1997
0.6238,4.1071,94035792,26648646,239,1346,2011
0.6839,4.1068,163370432,46373972,239,1250,2008
0.6741,4.1065,144751872,6484278,239,1338,2006
0.7599,4.103,275730176,20580776,239,1785,2016
0.636,4.0991,30202684,534607,239,1177,2010
0.7489,4.0987,39951728,4111108,239,1150,1997
0.8053,4.0983,2499850,1538477,239,1213,2002
0.6952,4.0947,3038641,737736,239,1860,2007
0.7546,4.0873,196118,96650,239,1231,2003
0.7505,4.085,8355926,270732,239,1362,2001
0.7702,4.0824,8603000,338481,239,1395,2005
0.7159,4.08,3735075,802122,239,749,2007
0.7227,4.0791,13709777,85166792,239,1290,2001
0.7549,4.0779,3969962,46265,239,1457,2001
0.7392,4.0736,2508685,0,239,890,1998
0.8415,4.0715,21636690,67027436,239,1670,1997
0.6918,4.0691,8846760,557960,239,861,2009
0.7155,4.0681,251156736,3825167,239,1342,2016
0.793,4.0678,8387592,782287,239,1572,2004
0.7296,4.0673,23152104,11327784,239,776,2009
0.712,4.0672,401121984,652214784,239,1270,2011
0.7467,4.0645,2283035,435885,239,915,1997
0.7903,4.0626,2752636,8272,239,681,1996
0.7699,4.0556,447657344,84208784,239,824,2016
0.7961,4.054,3141461,48571,239,894,1995
0.7663,4.0476,84074952,90505584,239,674,2002
0.7669,4.0443,72318080,35976032,239,1795,2007
0.7935,4.0436,156377200,91882080,239,1079,2014
0.7444,4.0407,63520388,5268262,239,721,2005
0.7357,4.0406,29954944,867648,239,1178,2001
0.6832,4.0395,827547,36236,239,1589,1999
0.6608,4.0388,16991566,412618,239,1177,2003
0.74,4.0322,25756716,27807622,239,1318,2016
0.7284,4.0317,12017061,17540554,239,963,2009
0.7481,4.0304,91721032,8058785,239,721,2007
0.705,4.0279,18900912,3178499,239,1385,2000
0.83,4.0275,5169858,254425,239,855,1997
0.6782,4.025,11346410,707885,239,861,2010
0.7505,4.0248,9291064,991622,239,1379,1998
0.7655,4.0229,7765940,1237139,239,1408,2011
0.6266,4.022,146336368,29346534,239,1333,2009
0.7601,4.0214,109896360,58952820,239,1165,2014
0.7029,4.0203,2474600704,58732504,239,1350,2016
0.6908,4.019,163418656,5349992,239,798,2007
0.7948,4.0179,6633076,14798074,239,687,2000
0.7045,4.0177,178472656,4374037,239,1367,2014
0.8336,4.0177,188025,2310,239,1834,1996
0.6825,4.0145,8089588,5199040,239,1308,2012
0.7056,4.0133,47256972,5556242,239,670,2005
0.736,4.0131,2522600,1921049,239,1136,2004
0.7491,4.0076,6088353,296275,239,1395,2004
0.6964,4.0053,1495097472,106930128,239,1149,2012
0.74,4.002,26407652,15405403,239,776,2008
0.7224,3.9991,34921764,672962,239,1357,2000
0.6924,3.9986,217576832,11316751,239,798,2008
0.7077,3.9938,65533428,6948089,239,670,2007
0.7483,3.9828,84315592,23558784,239,958,2015
0.6533,3.9827,374814208,62926720,239,1338,2013
0.7515,3.9826,561203968,35605344,239,873,2016
0.6518,3.9814,2814267,1381,239,890,2002
0.6762,3.9812,427774144,662262656,239,672,2014
0.659,3.9717,18039770,225362,239,1177,2004
0.6859,3.9692,14514399,19769632,239,1333,1998
0.6908,3.966,39026356,5513718,239,670,2004
0.7505,3.9611,14258315,4714654,239,655,2008
0.7006,3.9597,212142144,4304656,239,1342,2015
0.7864,3.9544,2205364,473672,239,1139,1997
0.7751,3.9544,23795866,849187,239,1856,1999
0.7527,3.9537,642805,39216,239,1153,2003
0.7298,3.9532,14416362,907481,239,1342,1998
0.7004,3.9485,5464597,292531,239,1503,2011
0.6771,3.9483,46528644,371666,239,1342,2005
0.6798,3.9465,21460778,9546549,239,1374,2012
0.7203,3.9464,41325616,526724,239,1367,2005
0.788,3.9446,692504,827725,239,775,2004
0.6957,3.9434,2840143616,1261697408,239,1351,2015
0.7442,3.9429,5402213,70725,239,666,1998
0.6556,3.9419,88983000,18483736,239,1422,2013
0.7356,3.9413,8299460,1238057,239,727,1995
0.6553,3.9408,37175936,2601660,239,1355,2007
0.7228,3.9395,11648046,1162932,239,1573,1999
0.6986,3.9361,12988368,861314,239,1397,2009
0.6569,3.9323,684140352,11314397,239,1339,2010
0.8226,3.9289,2458941,1843710,239,1413,1997
0.7283,3.9286,3195129,186046,239,1139,2001
0.7749,3.9273,10081186,459531,239,1075,2015
0.7658,3.9257,11246760,7685855,239,1835,2005
0.6876,3.9215,3673781,11458342,239,1227,2000
0.7606,3.9201,16637099,966373,239,1359,1995
0.6611,3.9185,113652168,8298377,239,1379,2010
0.7344,3.9141,26148724,6359352,239,1044,2001
0.7058,3.9132,364931776,8097268,239,1344,2016
0.7174,3.9111,55580336,1129345,239,1176,2015
0.7527,3.9085,6665443,15255952,239,687,2003
0.6746,3.907,13065785,30393,239,1354,2000
0.6921,3.9063,123263872,17413288,239,1211,2012
0.7656,3.906,2040571,30793208,239,1147,2003
0.7464,3.905,291181984,64504168,239,1124,2012
0.7751,3.9016,15608357,645390,239,1178,1998
0.7246,3.8982,5993996,984735,239,1867,2015
0.6782,3.8968,843138,1514164,239,1867,2002
0.6797,3.8964,1215587,1995,239,1384,2001
0.7256,3.8948,9233263,32565234,239,1139,2006
0.7109,3.8927,4391853,3647434,239,1136,2009
0.7294,3.8908,219389,0,239,771,1997
0.7397,3.8903,391508,244963,239,1231,2006
0.5927,3.8885,3922313,2533953,239,683,2013
0.7585,3.8875,15431174,4682776,239,655,2009
0.7491,3.8814,1265439,22673722,239,1562,2006
0.7687,3.8784,14528018,72340,239,872,2009
0.6354,3.8778,845535936,13411184,239,1339,2011
0.7253,3.8762,27507236,149500,239,815,2008
0.7538,3.8759,17384236,7577020,239,1879,2005
0.7798,3.8753,266886320,54582388,239,1527,2016
0.6716,3.8749,517234240,46707336,239,1353,2014
0.7206,3.8715,5741794,1596531,239,1075,2012
0.6631,3.8693,10954829,1352626,239,1346,2001
0.6654,3.8681,161078880,17061038,239,1338,2007
0.674,3.8637,13888395,5739571,239,1355,1998
0.6861,3.8625,99482776,17300588,239,1359,2005
0.7777,3.8603,13716633,982423,239,855,2004
0.747,3.859,29429678,20091800,239,789,2004
0.854,3.8558,3868868,112587,239,855,1996
0.6408,3.8553,64292944,1713033,239,1356,2011
0.6918,3.8543,39988844,14561991,239,1879,2011
0.6636,3.8489,50165972,12689151,239,1865,2010
0.7368,3.8428,40104200,2950558,239,1443,2007
0.8199,3.8418,2414851,1451959,239,1347,1995
0.7409,3.84,1378888,1589,239,1159,1997
0.7573,3.8319,281398176,130974184,239,1502,2015
0.8339,3.8299,111043920,31903108,239,1740,2001
0.7716,3.8292,4674288,17297984,239,1296,2006
0.7105,3.8287,129937584,5823017,239,1419,2012
0.7437,3.8278,9618411,130343,239,670,1995
0.7074,3.825,86501768,209570912,239,1380,2007
0.7731,3.8231,13906819,1187517,239,1178,1997
0.7388,3.8224,1985369856,467900192,239,1724,2016
0.6632,3.8203,3815460,782722,239,769,2010
0.7436,3.8159,3099037,1023441,239,1251,1997
0.6943,3.8145,11385699,47349868,239,1318,2011
0.7795,3.8124,7709967,203285,239,1362,2000
0.7533,3.8115,104446392,3294657,239,681,2015
0.8199,3.8107,796917,2364,239,897,1996
0.7425,3.8071,19215504,7968842,239,1879,2006
0.7831,3.803,11086502,34033696,239,1873,2000
0.7077,3.8005,16630302,1095708,239,666,2005
0.7394,3.792,3161172,1673383,239,1136,2006
0.6786,3.7914,564627840,14445944,239,1339,2008
0.6123,3.7858,13022426,2452649,239,1183,2011
0.7385,3.7834,289645920,125222712,239,1502,2016
0.7277,3.7831,1421598976,620143,239,910,1997
0.6531,3.7755,962415744,15494973,239,1339,2012
0.7116,3.7709,32898336,241053,239,815,2010
0.663,3.7664,409348640,9464653,239,1353,2013
0.6768,3.7607,102810088,2614696,239,1356,2014
0.6935,3.7571,26486212,2671547,239,1374,2014
0.6169,3.7568,570279488,363872640,239,1721,2011
0.6725,3.7544,227717008,11059028,239,798,2010
0.8287,3.7435,138085760,109500,239,902,1997
0.7822,3.7433,3562956,1512819,239,1413,2001
0.7081,3.7357,363004064,164134752,239,1721,2009
0.7618,3.7356,19383422,7551346,239,1371,1998
0.8488,3.7317,4910539,4260700,239,1256,1996
0.7112,3.7307,10123777,1030139,239,1346,2000
0.8276,3.7282,4631971,54443,239,1049,1997
0.6559,3.7282,436260960,103563216,239,1338,2014
0.7629,3.7273,26433108,89250,239,1517,2016
0.6572,3.723,1152111488,24793088,239,1339,2013
0.6716,3.7153,562510848,17469222,239,1339,2009
0.7121,3.7152,417975584,607916672,239,1270,2012
0.6616,3.7147,103823424,7610451,239,1379,2009
0.8064,3.7119,804217,44465,239,1174,1996
0.7323,3.7116,13341412,5555753,239,1879,2004
0.726,3.7108,14849790,2580588,239,1875,2007
0.6147,3.7085,16729593,1379097,239,1183,2012
0.7383,3.7044,35414160,1902324,239,1150,1998
0.8407,3.6967,4775942,218208,239,855,1998
0.6724,3.689,15230733,144296,239,1355,1999
0.7155,3.6885,61737496,6555796,239,1211,2007
